Name,PSRJ,P0,P1,F0,Binary,Type,Age,Bsurf,Edot,Dist
"J1511-5414","J1511-5414",0.2003836959221,4.848E-16,4.99042596953," "," ",6550000.0,3.14999996E11,2.3999999393708998E33,2.24
"J1529-5355","J1529-5355",0.8912645399,8.1E-16,1.122001331," "," ",1.74E7,8.6000003E11,4.500000159168848E31,7.75
"J1530-5327","J1530-5327",0.278956721152,4.683E-15,3.58478546733," "," ",944000.0,1.16000005E12,8.50000011269003E33,1.46
"J1532-5308","J1532-5308",0.4438246083,6.5E-17,2.2531423028," "," ",1.08E8,1.72000002E11,2.9000000267842545E31,4.45
"J1537-5153","J1537-5153",1.52812410566,4.172E-15,0.654397111," "," ",5800000.0,2.56E12,4.600000011123483E31,2.63
"J1429-5935","J1429-5935",0.76391483053,4.2751E-14,1.30904645391," "," ",283000.0,5.7799999E12,3.800000122282653E33,10.62
"J1429-5911","J1429-5911",0.11584261008,3.05E-14,8.632402182," ","NRAD",60200.0,1.90000005E12,7.699999958276747E35,
"J1424-5822","J1424-5822",0.366734060217,3.943E-15,2.72677154505," "," ",1470000.0,1.21999996E12,3.1999999191611997E33,10.19
"J1425-5759","J1425-5759",0.70786760576,7.42E-16,1.41269354871," "," ",1.51E7,7.3299997E11,8.300000445160547E31,10.81
"J1431-5740","J1431-5740",0.00411054395677,6.42E-21,243.27680485062,"BT"," ",1.01E10,1.64E8,3.600000054575502E33,4.07
"J1425-5723","J1425-5723",0.35326292024,2.2E-17,2.8307527983," "," ",2.54E8,8.9200001E10,1.9999999949504848E31,1.46
"J1420-5625","J1420-5625",0.03411713084786,6.8E-20,29.31078830923,"BT"," ",8.01E9,1.54E9,6.700000085402278E31,1.74
"J1424-56","J1424-56",1.427,,0.700771," ","RRAT",,,,1.22
"J1424-5556","J1424-5556",0.770374845874,7.8E-16,1.29806938188," "," ",1.56E7,7.8499997E11,6.700000085402278E31,7.71
"B1424-55","J1428-5530",0.570290462862,2.0805E-15,1.75349241329," "," ",4340000.0,1.1E12,4.4000000343658014E32,2.29
"J1439-5501","J1439-5501",0.02863488819045,1.418E-19,34.922434246953,"ELL1"," ",3.2E9,2.04E9,2.400000084890052E32,0.76
"B1417-54","J1420-5416",0.9357719221,2.37E-16,1.0686364662," "," ",6.26E7,4.77000008E11,1.0999999631167153E31,4.9
"J1443-5122","J1443-5122",0.7320612647,3.38E-16,1.3660058908," "," ",3.43E7,5.03000007E11,3.3999999686784565E31,3.17
"J1432-5032","J1432-5032",2.0349894792,5.924E-15,0.49140303192," "," ",5440000.0,3.50999989E12,2.7999999474559435E31,5.72
"B1503-51","J1506-5158",0.840738545,6.37E-15,1.189430419," "," ",2090000.0,2.3400001E12,4.199999966658651E32,1.67
"B1454-51","J1457-5122",1.7483010801,5.29E-15,0.5719838599," "," ",5240000.0,3.08000011E12,3.9000001379463347E31,1.37
"J1514-4946","J1514-4946",0.00358933667967,1.8646E-20,278.60300920296,"ELL1","HE",3.05E9,2.62E8,1.5999999595805997E34,1.27
"B1510-48","J1514-4834",0.45483920949,9.25E-16,2.1985791443," "," ",7790000.0,6.5600002E11,3.899999865097924E32,1.59
"J1517-4636","J1517-4636",0.88661249686,2.098E-15,1.12788845583," "," ",6700000.0,1.37999994E12,1.200000042445026E32,10.98
"J1446-4701","J1446-4701",0.00219469577985,9.8102E-21,455.644016442381,"ELL1","HE",3.54E9,1.48E8,3.700000001117586E34,2.03
"J1705-6135","J1705-6135",0.808546089,6.0E-17,1.2367878759," "," ",2.14E8,2.23000003E11,4.4999998749517534E30,6.31
"J1706-6118","J1706-6118",0.3619213249276,2.9213E-16,2.763031441157," "," ",1.96E7,3.28999993E11,2.400000084890052E32,3.64
"B1659-60","J1704-6016",0.3063230254,9.1E-16,3.264527695," "," ",5330000.0,5.34000009E11,1.1999999696854499E33,1.89
"J1717-5800","J1717-5800",0.321793346869,1.957E-16,3.10758444738," "," ",2.61E7,2.54000005E11,2.3000000510364764E32,8.85
"J1733-5515","J1733-5515",1.011233535,4.0E-16,0.988891255," "," ",4.01E7,6.4399999E11,1.5000000530562825E31,4.11
"B1745-56","J1749-5605",1.3323097198,2.12E-15,0.750576225," "," ",9960000.0,1.70000004E12,3.5000000480067675E31,2.66
"J1744-5337","J1744-5337",0.3556658488,1.9E-16,2.811627834," "," ",2.97E7,2.62999998E11,1.7000000298139635E32,8.16
"J1740-5340A","J1740-5340A",0.0036503288972,1.68E-19,273.9479176156,"BT"," ",3.44E8,7.92E8,1.400000043213367E35,2.2
"B1707-53","J1711-5350",0.8992177993,1.5494E-14,1.112077631," "," ",920000.0,3.78000009E12,8.399999933317302E32,4.24
"J1705-52","J1705-52",0.2307,,4.334634," "," ",,,,8.99
"J1634-5640","J1634-5640",0.22420119106,4.1E-17,4.4602796054," "," ",8.66E7,9.6999997E10,1.400000019202707E32,5.71
"J1627-5547","J1627-5547",0.3524642132,7.38E-16,2.8371674699," "," ",7570000.0,5.1599999E11,6.700000085402279E32,5.66
"J1649-5553","J1649-5553",0.61357070436,1.698E-15,1.62980401915," "," ",5730000.0,1.03000002E12,2.9000000722589896E32,14.07
"J1638-5226","J1638-5226",0.340502709437,2.65E-15,2.93683419334," "," ",2040000.0,9.6099998E11,2.6000000070780506E33,4.88
"B1611-55","J1615-5537",0.79152571562,1.9993E-15,1.26338283175," "," ",6270000.0,1.26999999E12,1.5999999959603878E32,3.57
"J1615-5444","J1615-5444",0.360957675308,3.377E-16,2.77040791319," "," ",1.69E7,3.52999997E11,2.800000038405414E32,8.4
"J1620-5414","J1620-5414",1.15636028782,6.7E-17,0.86478237841," "," ",2.72E8,2.81999999E11,1.7000000696043568E30,1.73
"J1612-55","J1612-55",0.846907,,1.180767," "," ",,,,8.42
"B1601-52","J1605-5257",0.6580131007,2.56E-16,1.5197265813," "," ",4.07E7,4.15000003E11,3.5000000480067675E31,1.28
"J1614-5402","J1614-5402",0.57259227192,2.9E-17,1.74644341015," "," ",3.13E8,1.30000003E11,6.099999723119252E30,6.96
"J1613-5234","J1613-5234",0.65522059567,6.629E-15,1.5262035513," "," ",1570000.0,2.10999994E12,9.300000237999481E32,9.94
"J1613-5211","J1613-5211",0.45750181782,1.9231E-14,2.1857836648," "," ",377000.0,3.00000005E12,7.90000020060688E33,6.14
"J1610-5303","J1610-5303",0.78646802352,2.615E-15,1.27150751219," "," ",4770000.0,1.44999999E12,2.0999999833293254E32,6.6
"B1607-52","J1611-5209",0.182491659288,5.1658E-15,5.47970249107," "," ",560000.0,9.8300002E11,3.400000045076012E34,3.33
"J1609-5158","J1609-5158",1.2794023539,1.296E-14,0.7816149446," "," ",1560000.0,4.12000007E12,2.400000084890052E32,12.73
"J1621-5243","J1621-5243",0.37192413884,7.68E-16,2.688720348," "," ",7670000.0,5.41000008E11,5.9000001783715546E32,7.76
"J1634-5107","J1634-5107",0.507356002674,1.5745E-15,1.97100259922," "," ",5110000.0,9.0399998E11,4.800000169780104E32,9.3
"J1627-51","J1627-51",0.439684,,2.274361," "," ",,,,4.3
"J1627-49","J1627-49",0.623678,,1.603391," "," ",,,,7.83
"J1616-5208","J1616-5208",1.0258308926,2.891E-14,0.9748195411," "," ",562000.0,5.51E12,1.1000000085914504E33,7.38
"J1616-5109","J1616-5109",1.2195938825,1.908E-14,0.8199450771," "," ",1010000.0,4.8799998E12,4.199999966658651E32,18.97
"J1617-5055","J1617-5055",0.069356847,1.351E-13,14.4181871," ","HE[tkt+98]",8130.0,3.10000012E12,1.6000000238418575E37,6.46
"J1614-5144","J1614-5144",1.5340081422,7.44E-15,0.6518870223," "," ",3270000.0,3.42000009E12,8.099999831756574E31,9.56
"J1612-5136","J1612-5136",0.48331051132,3.784E-15,2.0690632142," "," ",2020000.0,1.37000006E12,1.3000000035390253E33,18.18
"B1610-50","J1614-5048",0.23169383623,4.94943E-13,4.316040583," "," ",7420.0,1.08000004E13,1.5999999642372128E36,7.24
"J1616-5017","J1616-5017",0.49138412183,4.6592E-14,2.03506779233," "," ",167000.0,4.8399998E12,1.5999999595805997E34,3.92
"J1621-5039","J1621-5039",1.08401994353,1.303E-14,0.922492253," "," ",1320000.0,3.8000001E12,3.9999998989514996E32,4.88
"J1623-4949","J1623-4949",0.7257321554,4.209E-14,1.3779188266," "," ",273000.0,5.5900001E12,4.299999854993074E33,3.76
"J1622-4950","J1622-4950",4.3261,1.7E-11,0.231155," ","AXP,HE",4030.0,2.74000006E14,8.299999753944573E33,9.14
"J1622-4944","J1622-4944",1.0729678942,1.708E-14,0.9319943359," "," ",995000.0,4.32999996E12,5.500000042957252E32,8.55
"J1620-4927","J1620-4927",0.1719346524466,1.04879E-14,5.81616320951," ","NRAD",260000.0,1.36000006E12,8.10000021010637E34,
"J1658-5324","J1658-5324",0.0024392959098,1.1154E-20,409.95436264371," ","HE",3.46E9,1.67E8,3.0000000260770315E34,1.24
"B1647-528","J1651-5255",0.8905339578,2.07E-15,1.1229218058," "," ",6820000.0,1.37000006E12,1.200000042445026E32,5.99
"B1647-52","J1651-5222",0.63505597647,1.812E-15,1.5746643399," "," ",5550000.0,1.08999999E12,2.800000038405414E32,6.39
"J1646-5123","J1646-5123",0.53007520741,2.099E-15,1.88652475351," "," ",4000000.0,1.06999998E12,5.600000076810828E32,10.92
"J1640-4951","J1640-4951",0.73909894649,3.34E-16,1.35299881667," "," ",3.51E7,5.03000007E11,3.299999889350146E31,10.66
"J1650-4921","J1650-4921",0.1563993674972,1.81873E-15,6.39388775033," "," ",1360000.0,5.39999994E11,1.900000032037496E34,5.83
"J1701-4958","J1701-4958",0.80430423739,1.1E-16,1.24331061993," "," ",1.16E8,3.00999999E11,8.29999976303952E30,9.68
"J1700-4939","J1700-4939",0.57836343922,1.078E-15,1.72901662205," "," ",8500000.0,7.9899997E11,2.2000000171829007E32,14.53
"J1658-4958","J1658-4958",0.416873770089,3.856E-15,2.39880767693," "," ",1710000.0,1.28E12,2.0999999833293252E33,6.26
"J1703-4851","J1703-4851",1.39640107763,5.0804E-15,0.71612663154," "," ",4350000.0,2.7000001E12,7.3999999585794265E31,4.5
"J1658-47","J1658-47",0.3693649,,2.70735," "," ",,,,30.0
"J1653-4854","J1653-4854",3.0595096022,3.45E-15,0.3268497668," "," ",1.41E7,3.29E12,4.799999828719591E30,13.76
"J1652-48","J1652-48",0.0037851238,,264.19215," "," ",,,,4.79
"J1649-4729","J1649-4729",0.29769219971,6.55E-15,3.3591743451," "," ",720000.0,1.40999996E12,9.800000116229055E33,12.69
"J1649-4653","J1649-4653",0.55701875796,4.974E-14,1.7952716775," "," ",177000.0,5.3299999E12,1.0999999940395352E34,5.63
"J1648-4611","J1648-4611",0.164949668359,2.37456E-14,6.0624553535," "," ",110000.0,1.99999999E12,2.0999999716877932E35,5.71
"J1647-4552","J1647-4552",10.61065628,8.3E-13,0.0942448774," ","AXP,NRAD",202000.0,9.5099996E13,2.7999999474559435E31,
"B1629-50","J1633-5015",0.352142380018,3.7877E-15,2.83976043994," "," ",1470000.0,1.17000005E12,3.399999986868351E33,7.02
"J1635-4944","J1635-4944",0.67196419932,8.79E-15,1.48817452033," "," ",1210000.0,2.45999993E12,1.1000000085914504E33,8.85
"J1634-49","J1634-49",0.68493649236,,1.45998937296," "," ",,,,14.39
"J1636-4933","J1636-4933",0.430366558,1.506E-15,2.3236006177," "," ",4530000.0,8.1499999E11,7.500000356230882E32,11.16
"J1637-4816","J1637-4816",0.8373653018,5.834E-15,1.1942219218," "," ",2270000.0,2.24000003E12,3.899999865097924E32,10.01
"J1638-4725","J1638-4725",0.7639335,4.8E-15,1.3090145,"MSS"," ",2530000.0,1.92999994E12,4.199999966658651E32,6.87
"J1632-4818","J1632-4818",0.81345283358,6.50425E-13,1.22932757588," "," ",19800.0,2.33000004E13,4.800000227987765E34,8.54
"J1633-4805","J1633-4805",0.7108300788,7.6893E-14,1.4068059721," "," ",146000.0,7.4800001E12,8.50000011269003E33,11.9
"J1632-4757","J1632-4757",0.228564097816,1.50749E-14,4.37514031974," "," ",240000.0,1.88000004E12,4.99999988824129E34,6.96
"J1636-4803","J1636-4803",1.2046438889,2.071E-14,0.8301208425," "," ",922000.0,5.0500002E12,4.700000135926529E32,6.53
"J1635-4735","J1635-4735",2.594578,,0.3854191," ","AXP,NRAD",,,,
"J1637-4721","J1637-4721",1.1657413866,4.44E-15,0.85782319432," "," ",4160000.0,2.30000008E12,1.1000000085914504E32,5.94
"J1625-4913","J1625-4913",0.35585626277,6.647E-15,2.810123369," "," ",848000.0,1.55999994E12,5.799999926239251E33,8.21
"J1625-4904","J1625-4904",0.46033949229,1.6762E-14,2.1723098208," "," ",435000.0,2.80999992E12,6.799999973736702E33,7.94
"J1627-4845","J1627-4845",0.612330650088,3.641E-15,1.63310459775," "," ",2660000.0,1.51000003E12,6.299999949987976E32,6.86
"J1628-4828","J1628-4828",4.1375385239,1.753E-14,0.24168959255," "," ",3740000.0,8.6199999E12,9.799999816095803E30,14.29
"J1628-4804","J1628-4804",0.8659709627,1.24E-15,1.15477313105," "," ",1.1E7,1.05000003E12,7.6000001172360475E31,11.21
"J1626-4807","J1626-4807",0.29392818864,1.7476E-14,3.402191551," "," ",266000.0,2.29000007E12,2.700000070035457E34,10.25
"J1622-4845","J1622-4845",0.73509164794,1.1E-16,1.36037459112," "," ",1.06E8,2.87999984E11,1.0999999631167153E31,5.24
"J1622-4802","J1622-4802",0.26507223569,3.07E-16,3.7725565538," "," ",1.37E7,2.88999997E11,6.500000017695127E32,6.0
"J1624-4721","J1624-4721",0.44872324857,4.148E-15,2.228545107," "," ",1710000.0,1.37999994E12,1.800000027287751E33,6.11
"B1626-47","J1630-4733",0.57597141155,2.2287E-14,1.73619728331," "," ",409000.0,3.62999998E12,4.600000102072953E33,6.53
"J1630-4719","J1630-4719",0.55907133302,1.4178E-14,1.78868051524," "," ",625000.0,2.84999995E12,3.1999999191611997E33,6.7
"J1627-4706","J1627-4706",0.140745806053,1.7305E-15,7.105007446," "," ",1290000.0,4.98999984E11,2.499999944120645E34,7.15
"J1624-4613","J1624-4613",0.8712426056,6.1E-17,1.1477859251," "," ",2.27E8,2.32999993E11,3.6000000136482405E30,5.14
"J1626-4537","J1626-4537",0.370141128114,8.2788E-15,2.70167221107," "," ",708000.0,1.76999996E12,6.399999838322399E33,5.41
"B1636-47","J1640-4715",0.51740483467,4.20266E-14,1.93272256653," "," ",195000.0,4.7200002E12,1.2000000569969412E34,7.25
"J1644-4657","J1644-4657",0.12596223249,7.5E-16,7.938887556," "," ",2660000.0,3.11000007E11,1.5000000130385157E34,9.58
"J1644-46","J1644-46",0.2509406,,3.9850068," "," ",,,,5.68
"J1640-4648","J1640-4648",0.178352043293,8.061E-16,5.6068883851," "," ",3510000.0,3.84E11,5.600000149570404E33,6.1
"J1640-4631","J1640-4631",0.206443048,9.76E-13,4.843950957," ","NRAD",3350.0,1.43999998E13,4.399999976158141E36,12.75
"J1637-4642","J1637-4642",0.154027427712,5.9204E-14,6.4923501928," "," ",41200.0,3.0600001E12,6.4000003039836864E35,5.77
"B1635-45","J1639-4604",0.529115851204,5.7758E-15,1.8899452695," "," ",1450000.0,1.76999996E12,1.5000000712461764E33,4.64
"J1637-46","J1637-46",0.493091,,2.028023," "," ",,,,8.16
"J1638-4608","J1638-4608",0.27813728728,5.15041E-14,3.59534677921," "," ",85600.0,3.83000012E12,9.39999986439943E34,5.85
"B1634-45","J1637-4553",0.1187713928329,3.1879E-15,8.41953585075," "," ",590000.0,6.2300003E11,7.499999832361934E34,3.83
"J1635-4513","J1635-4513",1.5947455499,3.6E-15,0.6270592823," "," ",7020000.0,2.4199999E12,3.5000000480067675E31,6.96
"B1641-45","J1644-4559",0.455059775403,2.00902E-14,2.19751350054," "," ",359000.0,3.0600001E12,8.399999933317301E33,4.5
"J1643-4550","J1643-4550",0.717508089981,2.9974E-14,1.39371250856," "," ",379000.0,4.69E12,3.1999999191611997E33,5.88
"J1643-4522","J1643-4522",1.3478994729,8.283E-15,0.74189508944," "," ",2580000.0,3.38000006E12,1.2999999853491314E32,6.19
"J1643-4505","J1643-4505",0.237383081875,3.1833E-14,4.2126001234," "," ",118000.0,2.7799999E12,9.39999986439943E34,6.3
"J1637-4450","J1637-4450",0.252869846841,5.755E-16,3.9546035737," "," ",6960000.0,3.85999995E11,1.400000037392601E33,8.2
"J1638-44","J1638-44",0.5680566269,,1.760387878," "," ",,,,9.15
"J1638-4417","J1638-4417",0.1178015507206,1.60526E-15,8.48885259899," "," ",1160000.0,4.39999988E11,3.8999998942017543E34,8.46
"J1639-4359","J1639-4359",0.58755897769,1.5E-17,1.70195680429," "," ",6.21E8,9.5000003E10,2.9000000267842545E30,5.23
"J1638-4344","J1638-4344",1.12194419355,2.5E-17,0.89130992945," "," ",7.11E8,1.68999993E11,6.99999986863986E29,5.09
"J1632-4621","J1632-4621",1.70915449528,7.602E-14,0.58508461509," "," ",356000.0,1.15000004E13,5.9999998484272494E32,8.42
"B1630-44","J1633-4453",0.436506697158,6.2026E-15,2.29091559536," "," ",1120000.0,1.67000002E12,2.8999999631196254E33,11.93
"J1632-4509","J1632-4509",1.0468098769,1.488E-14,0.955283306," "," ",1110000.0,3.98999998E12,5.09999990754295E32,9.13
"J1626-44","J1626-44",0.3083536,,3.24303," "," ",,,,7.65
"J1636-4440","J1636-4440",0.20664850874,4.6715E-14,4.8391348483," "," ",70100.0,3.13999989E12,2.0999999716877932E35,9.33
"J1637-4335","J1637-4335",0.77136654042,3.62E-15,1.2964005406," "," ",3380000.0,1.69000003E12,3.0999999580672003E32,30.0
"J1757-5322","J1757-5322",0.00886996122728,2.63E-20,112.74006440127,"ELL1"," ",5.34E9,4.89E8,1.5000000712461764E33,1.36
"J1732-5049","J1732-5049",0.00531255029055,1.41951E-20,188.233512213289,"ELL1","HE",5.93E9,2.78E8,3.699999942909925E33,1.81
"J1749-4931","J1749-4931",0.445822307,5.9E-16,2.243046129," "," ",1.2E7,5.18999998E11,2.5999999706982627E32,1.8
"J1742-4616","J1742-4616",0.412401047219,3.38E-17,2.42482410446," "," ",1.93E8,1.18999998E11,1.9000000293090119E31,4.99
"J1716-4711","J1716-4711",0.55582421598,8.33E-16,1.79912996097," "," ",1.06E7,6.8900002E11,1.899999915622174E32,19.58
"B1727-47","J1731-4744",0.82982878524,1.63626E-13,1.20506786194," "," ",80400.0,1.18000001E13,1.0999999940395352E34,4.98
"J1724-4500","J1724-4500",1.3091087873,3.51E-15,0.76387845665," "," ",5900000.0,2.16999998E12,6.1999999161344005E31,6.26
"J1718-4539","J1718-4539",0.59047278772,7.507E-15,1.69355814663," "," ",1250000.0,2.12999995E12,1.400000037392601E33,10.82
"J1722-4400","J1722-4400",0.2185540958272,3.738E-16,4.57552623855," "," ",9260000.0,2.88999997E11,1.400000037392601E33,7.27
"J1719-4302","J1719-4302",0.23547520029,3.921E-16,4.24673171," "," ",9520000.0,3.06999984E11,1.1999999696854499E33,9.42
"J1715-4254","J1715-4254",0.57374535892,8.76E-16,1.74293348861," "," ",1.04E7,7.1700002E11,1.800000063667539E32,12.58
"B1747-46","J1751-4657",0.74235239547,1.2911E-15,1.347069136036," "," ",9110000.0,9.91E11,1.200000042445026E32,1.03
"J1743-4212","J1743-4212",0.3061669878595,7.834E-16,3.26619145647," "," ",6190000.0,4.96000008E11,1.1000000085914504E33,4.67
"J1747-4036","J1747-4036",0.00164560961318,1.31367E-20,607.67753906573," ","HE",1.98E9,1.49E8,1.2000000104308126E35,5.81
"J1732-4156","J1732-4156",0.323434055969,6.61E-16,3.09182036197," "," ",7750000.0,4.68000014E11,7.699999696342272E32,8.78
"B1729-41","J1732-4128",0.6279806844,1.2838E-14,1.592405666," "," ",775000.0,2.86999996E12,1.9999999494757496E33,5.94
"B1713-40","J1717-4054",0.88771864319,3.6831E-15,1.12648304468," "," ",3820000.0,1.83E12,2.0999999833293254E32,5.47
"J1718-41","J1718-41",0.5484192,,1.823423," "," ",,,,6.78
"J1725-4043","J1725-4043",1.46507137487,2.79E-15,0.68256060227," "," ",8320000.0,2.05000003E12,3.5000000480067675E31,4.8
"J1728-4028","J1728-4028",0.866342509,2.3E-16,1.154277886," "," ",5.9E7,4.53999985E11,1.3999999737279718E31,5.51
"J1726-4006","J1726-4006",0.88277826565,3.33E-15,1.13278729089," "," ",4200000.0,1.73000006E12,1.899999915622174E32,6.19
"J1742-3957","J1742-3957",1.0163491951,8.2E-17,0.9839138013," "," ",1.97E8,2.90999992E11,3.0999999012237814E30,6.4
"J1739-3951","J1739-3951",0.341772476799,2.0E-17,2.92592314444," "," ",2.73E8,8.3399999E10,1.9999999949504848E31,1.13
"J1733-4005","J1733-4005",0.561778329077,3.624E-15,1.78006154428," "," ",2460000.0,1.43999998E12,8.099999831756574E32,13.95
"J1744-3922","J1744-3922",0.172444360995,1.55E-18,5.79897187841,"ELL1"," ",1.76E9,1.64999997E10,1.200000042445026E31,4.6
"B1737-39","J1741-3927",0.512211401067,1.9313E-15,1.95231890176," "," ",4200000.0,1.01E12,5.700000110664403E32,4.75
"J1745-3812","J1745-3812",0.6983528638,2.426E-15,1.4319408595," "," ",4560000.0,1.32000003E12,2.800000038405414E32,4.82
"J1732-3729","J1732-3729",2.18400134708,1.3E-15,0.45787517546," "," ",2.66E7,1.71000005E12,4.8999999080479014E30,6.2
"B1730-37","J1733-3716",0.33758582318,1.50465E-14,2.96220969998," "," ",355000.0,2.28000006E12,1.5000000130385157E34,3.44
"B1734-35","J1737-3555",0.397584746441,6.1214E-15,2.515187036101," "," ",1030000.0,1.57999995E12,3.800000122282653E33,2.25
"J1707-4729","J1707-4729",0.26647363743,1.5603E-15,3.75271644," "," ",2710000.0,6.5299998E11,3.300000098533928E33,10.64
"B1657-45","J1701-4533",0.322908566781,5.193E-16,3.09685187348," "," ",9850000.0,4.13999989E11,6.099999882280825E32,17.39
"J1708-4522","J1708-4522",1.29783683782,2.612E-15,0.77051288025," "," ",7870000.0,1.86000002E12,4.699999863078118E31,30.0
"J1703-4442","J1703-4442",1.74729348943,1.43E-14,0.5723136989," "," ",1940000.0,5.06E12,1.1000000085914504E32,5.34
"J1700-4422","J1700-4422",0.7555354095,4.0E-17,1.3235647032," "," ",2.99E8,1.76000008E11,3.700000092976551E30,6.44
"J1702-4428","J1702-4428",2.1235057036,3.3E-15,0.47091938501," "," ",1.02E7,2.68000009E12,1.3999999737279718E31,7.05
"J1651-4519","J1651-4519",0.51744320409,8.19E-15,1.9325792514," "," ",1000000.0,2.08000005E12,2.3000000510364764E33,7.29
"J1650-4502","J1650-4502",0.38086979928,1.6061E-14,2.6255691627," "," ",376000.0,2.49999996E12,1.0999999940395352E34,5.09
"J1648-4458","J1648-4458",0.62963153567,1.854E-15,1.5882304862," "," ",5380000.0,1.08999999E12,2.9000000722589896E32,9.89
"J1652-4406","J1652-4406",7.707183007,9.5E-15,0.12974909238," ","RRAT",1.29E7,8.6599999E12,8.199999967928304E29,8.8
"J1650-4341","J1650-4341",0.309398365719,1.669E-17,3.23207912775," "," ",2.94E8,7.2700002E10,2.1999999262334305E31,8.11
"J1659-4439","J1659-4439",0.353293033439,2.5E-17,2.83051151693," "," ",2.24E8,9.5100002E10,2.1999999262334305E31,9.18
"J1657-4432","J1657-4432",0.60960714201,8.205E-15,1.64040072874," "," ",1180000.0,2.26000005E12,1.400000037392601E33,5.58
"J1659-4316","J1659-4316",0.47438143461,1.71E-16,2.10800829679," "," ",4.4E7,2.87999984E11,6.300000222836386E31,7.93
"J1658-4306","J1658-4306",1.1664490044,4.279E-14,0.8573028021," "," ",432000.0,7.1500001E12,1.1000000085914504E33,9.59
"J1653-4315","J1653-4315",0.41927974137,1.5E-17,2.3850424939," "," ",4.43E8,8.0299999E10,8.000000093488777E30,5.13
"B1648-42","J1651-4246",0.84408066596,4.812E-15,1.1847208926," "," ",2780000.0,2.04000002E12,3.1999999919207756E32,5.2
"J1654-4245","J1654-4245",1.1015546927,5.115E-14,0.9078078525," "," ",341000.0,7.6000002E12,1.5000000712461764E33,11.84
"J1653-4249","J1653-4249",0.61255824122,4.81E-15,1.63249783074," "," ",2020000.0,1.73999994E12,8.299999899463726E32,5.64
"B1706-44","J1709-4429",0.102459245929,9.298454E-14,9.759978135," ","HE[tab+92,ghd02]",17500.0,3.11999988E12,3.400000035762786E36,2.6
"J1707-4417","J1707-4417",5.763777003,1.165E-14,0.173497343752," ","RRAT",7840000.0,8.2899999E12,2.3999999143597954E30,9.17
"J1709-4401","J1709-4401",0.8652353343,7.37E-15,1.1557549263," "," ",1860000.0,2.56E12,4.5000000682193774E32,4.98
"J1709-4342","J1709-4342",1.735898235,8.0E-16,0.576070636," "," ",3.44E7,1.18999994E12,6.00000021222513E30,5.49
"J1707-4341","J1707-4341",0.89059449625,5.696E-15,1.1228454748," "," ",2480000.0,2.28000006E12,3.1999999919207756E32,7.99
"J1711-4322","J1711-4322",0.1026182883472,2.666E-17,9.74485168391,"ELL1"," ",6.1E7,5.29E10,9.699999645818022E32,4.17
"J1705-4331","J1705-4331",0.22256110261,7.12E-17,4.493148121," "," ",4.95E7,1.27000003E11,2.499999936844687E32,3.76
"J1706-4310","J1706-4310",0.6169790441,6.506E-15,1.6208005921," "," ",1500000.0,2.03000001E12,1.1000000085914504E33,13.43
"J1702-4310","J1702-4310",0.24052386477,2.237763E-13,4.157591601," "," ",17000.0,7.4200001E12,6.300000101327894E35,5.44
"J1702-4306","J1702-4306",0.215507334229,9.7852E-15,4.64021330679," "," ",349000.0,1.47000001E12,3.8999998942017543E34,7.12
"J1710-4148","J1710-4148",0.286561228631,1.02E-16,3.48965561314," "," ",4.45E7,1.72999999E11,1.7000000298139635E32,6.9
"B1703-40","J1707-4053",0.58101670786,1.925E-15,1.72112090147," "," ",4780000.0,1.06999998E12,3.899999865097924E32,4.0
"J1702-4217","J1702-4217",0.227564958458,1.14E-17,4.39434966955," "," ",3.16E8,5.1499999E10,3.8000000586180238E31,7.49
"J1654-4140","J1654-4140",1.27394512577,1.3E-16,0.7849631666," "," ",1.55E8,4.11999994E11,2.499999993688106E30,5.15
"J1702-4128","J1702-4128",0.182135802939,5.23448E-14,5.49040871626," "," ",55100.0,3.11999988E12,3.4000001847743976E35,5.18
"J1705-4108","J1705-4108",0.8610674067,3.471E-14,1.1613492651," "," ",393000.0,5.53E12,2.0999999833293252E33,11.87
"J1708-4008","J1708-4008",11.0062624,1.96E-11,0.090857365," ","AXP,NRAD",8900.0,4.70000016E14,5.800000144517979E32,3.8
"J1705-3950","J1705-3950",0.318941483436,6.06031E-14,3.13537138295," "," ",83400.0,4.4499998E12,7.400000002235172E34,3.86
"J1700-4012","J1700-4012",0.283791853785,9.9E-17,3.52370931957," "," ",4.54E7,1.70000007E11,1.7000000298139635E32,5.77
"J1705-3936","J1705-3936",0.8544816637,1.927E-14,1.1703001275," "," ",703000.0,4.11000006E12,1.1999999696854499E33,8.46
"J1702-3932","J1702-3932",0.390327976785,3.78E-16,2.5619480526," "," ",1.64E7,3.89000004E11,2.499999936844687E32,9.69
"J1644-44","J1644-44",0.1739106,,5.750081," "," ",,,,7.65
"J1649-4349","J1649-4349",0.87071155949,4.4E-17,1.14848595852," "," ",3.14E8,1.98000001E11,2.6000000730164165E30,5.56
"B1643-43","J1646-4346",0.2316033293,1.12753E-13,4.3177272236," "," ",32500.0,5.1699998E12,3.5999998450279224E35,6.86
"J1646-4308","J1646-4308",0.8406799814,1.1E-16,1.1895132775," "," ",1.21E8,3.07999998E11,7.300000106624791E30,10.96
"J1650-4126","J1650-4126",0.308917678787,1.98E-17,3.23710835821," "," ",2.47E8,7.9100002E10,2.7000000955013087E31,5.06
"J1638-42","J1638-42",0.5109,,1.95733," "," ",,,,15.99
